tp_record_share;id_polizza_exp;id_polizza_invio;id_polizza_inviante;id_polizza_ricevente;compagnia_ania;compagnia_exp;agenzia;numero_polizza_cmp;progressivo;repertorio;codice_garanzia_art20;descrizione_garanzia_art20;stato_garanzia_art20;cod_garanzia_cmp;descrizione_garanzia_cmp;ramo_bil;codice_provv;aliquota;tasso;minimo;scoperto;valore_ass_1;valore_ass_2;valore_ass_3;tipo_bene_assicurato_art20;id_bene_exp;descrizione_bene_assicurato;id_beneficiario_exp;tipo_premi;tipo_premi_delega;provvigioni_totali;provvigioni_acquisto;provvigioni_incasso;netto;diritti;accessori;imponibile;antiracket;tasse;lordo;ssn;sconto_applicato_1;sconto_applicato_2;massimo;franchigia;diaria;libro_matricola;numero_applicazione_lm;collaboratore_1;provv_tot_c1;provv_acq_c1;provv_acq_parte_fissa_c1;provv_acq_parte_variabile_c1;provv_inc_c1;provv_inc_parte_fissa_c1;provv_inc_parte_variabile_c1;al_provv_tot_c1;al_provv_acq_c1;al_provv_acq_parte_fissa_c1;al_provv_acq_parte_variabile_c1;al_provv_inc_c1;al_provv_inc_parte_fissa_c1;al_provv_inc_parte_variabile_c1;timestamp_record
30;276659530;276659530;OWEB-23774-276659530;;5;GEN;;732645711;0;;;;;S55;SCIOPERO-RISCHI ORDINARI - INCENDIO;0;;0,00;0,00;0,00;0,00;520000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;2,28;0,00;0,00;2,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276659530;276659530;OWEB-23774-276659530;;5;GEN;;732645711;0;;;;;1E1;RCD DA CIVILI AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;1500000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;17,08;0,00;0,00;17,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276659530;276659530;OWEB-23774-276659530;;5;GEN;;732645711;0;;;;;P67;ASSISTENZA ABITAZIONI - TOP;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;5,45;0,00;0,00;5,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276659530;276659530;OWEB-23774-276659530;;5;GEN;;732645711;0;;;;;E07;FAMIGLIA;0;;0,00;0,00;0,00;0,00;1000000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;33,84;0,00;0,00;33,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276659530;276659530;OWEB-23774-276659530;;5;GEN;;732645711;0;;;;;P95;ASSISTENZA ABITAZIONI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;39,27;0,00;0,00;39,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276659530;276659530;OWEB-23774-276659530;;5;GEN;;732645711;0;;;;;T33;TUTELA - PRONTO AVVOCATO;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;4,12;0,00;0,00;4,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276992621;276992621;OWEB-23774-276992621;;5;GEN;;153000742;0;;;;;N70;R.C.AUTOVEICOLI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;875,0;0,00;0,00;875,0;0,00;201,25;1076,25;91,88;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;EE1;ELETTRONICA;0;;0,00;0,00;0,00;0,00;25000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;117,52;0,00;0,00;117,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;AD1;RISCHI CIVILI STAND. - BENI STORICI;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;64,73;0,00;0,00;64,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;S96;SCIOPERO - ADB DA RISCHI INDUSTRIALI - TASSA 0;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;AB1;RISCHI CIVILI STAND. - ADB - BENI STORICI;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;80,32;0,00;0,00;80,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;S93;TERRORISMO DA R.I. INCENDIO - TASSA 0;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;S94;ADB - TERRORISMO DA RISCHI INDUSTRIALI - TASSA 0;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;0CC;CATASTROFALI - BENI STORICI;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;18,72;0,00;0,00;18,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;TT0;TERREMOTO - BENI STORICI;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;18,72;0,00;0,00;18,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;S91;EVENTI ATM.GRANDINE - INCENDIO DA R.I. - TASSA 0;0;;0,00;0,00;0,00;0,00;692000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;4,67;0,00;0,00;4,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;S92;EVENTI ATM.VENTO - INCENDIO DA R.I. - TASSA 0;0;;0,00;0,00;0,00;0,00;692000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;14,04;0,00;0,00;14,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;S97;SOVRACCARICO NEVE DA RI - INCENDIO TASSA 0;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;66,1;0,00;0,00;66,1;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;S95;SCIOPERO-RISCHI INDUSTRIALI - INCENDIO - TASSA 0;0;;0,00;0,00;0,00;0,00;1433000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;205;DIVERSI;0;;0,00;0,00;0,00;0,00;20000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;102,96;0,00;0,00;102,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;E02;FABBRICATI;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,64;0,00;0,00;0,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;E66;RCO - PRIMA CATEGORIA PROVVIGIONALE;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,21;0,00;0,00;0,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;E42;FABBRICATI;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;20,52;0,00;0,00;20,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;E72;FABBRICATI - BENI STORICI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;36,78;0,00;0,00;36,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;T03;AZIENDE E PROFESSIONISTI;0;;0,00;0,00;0,00;0,00;20000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;21,94;0,00;0,00;21,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;I40;CUMULATIVA INFORTUNI AZIENDALE;0;;0,00;0,00;0,00;0,00;150000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;161,71;0,00;0,00;161,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996564;276996564;OWEB-23774-276996564;;5;GEN;;732682020;0;;;;;26C;FURTO - A TASSA ZERO;0;;0,00;0,00;0,00;0,00;23000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;EE1;ELETTRONICA;0;;0,00;0,00;0,00;0,00;20000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;94,02;0,00;0,00;94,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;AD1;RISCHI CIVILI STAND. - BENI STORICI;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;117,44;0,00;0,00;117,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S96;SCIOPERO - ADB DA RISCHI INDUSTRIALI - TASSA 0;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;AB1;RISCHI CIVILI STAND. - ADB - BENI STORICI;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;144,13;0,00;0,00;144,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S93;TERRORISMO DA R.I. INCENDIO - TASSA 0;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S94;ADB - TERRORISMO DA RISCHI INDUSTRIALI - TASSA 0;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;0CC;CATASTROFALI - BENI STORICI;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;33,66;0,00;0,00;33,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;TT0;TERREMOTO - BENI STORICI;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;33,66;0,00;0,00;33,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S91;EVENTI ATM.GRANDINE - INCENDIO DA R.I. - TASSA 0;0;;0,00;0,00;0,00;0,00;1815500,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;8,42;0,00;0,00;8,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S92;EVENTI ATM.VENTO - INCENDIO DA R.I. - TASSA 0;0;;0,00;0,00;0,00;0,00;1815500,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;25,25;0,00;0,00;25,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S97;SOVRACCARICO NEVE DA RI - INCENDIO TASSA 0;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;118,21;0,00;0,00;118,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S95;SCIOPERO-RISCHI INDUSTRIALI - INCENDIO - TASSA 0;0;;0,00;0,00;0,00;0,00;2568000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;205;DIVERSI;0;;0,00;0,00;0,00;0,00;20000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;102,96;0,00;0,00;102,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;1A2;CIVILI NON AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,06;0,00;0,00;1,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S56;SCIOPERO - ADB DA RISCHI INDUSTRIALI;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;1B2;ADB DA CIVILI NON AUTOMATIZZATE;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,47;0,00;0,00;1,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S27;TERRORISMO DA R.I. INCENDIO;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S29;ADB - TERRORISMO DA RISCHI INDUSTRIALI;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;1CC;CATASTROFALI DA RI INCENDIO;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,3;0,00;0,00;0,3;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;TT1;TERREMOTO DA RI INCENDIO;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,3;0,00;0,00;0,3;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S01;HAIL - GRANDINE DA R.I. INCENDIO;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S14;WINDSTORM DA R.I. INCENDIO;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,22;0,00;0,00;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S52;SOVRACCARICO NEVE DA RI - INCENDIO;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;1,06;0,00;0,00;1,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;S54;SCIOPERO-RISCHI INDUSTRIALI - INCENDIO;0;;0,00;0,00;0,00;0,00;28000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;E02;FABBRICATI;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,66;0,00;0,00;0,66;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;E66;RCO - PRIMA CATEGORIA PROVVIGIONALE;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,22;0,00;0,00;0,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;E42;FABBRICATI;0;;0,00;0,00;0,00;0,00;10000000;0,00;0,00;;;;;R;T;0,00;0,00;0,00;21,34;0,00;0,00;21,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;E72;FABBRICATI - BENI STORICI;0;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;;;;R;T;0,00;0,00;0,00;75,24;0,00;0,00;75,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;T03;AZIENDE E PROFESSIONISTI;0;;0,00;0,00;0,00;0,00;20000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;21,94;0,00;0,00;21,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;I40;CUMULATIVA INFORTUNI AZIENDALE;0;;0,00;0,00;0,00;0,00;150000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;59,77;0,00;0,00;59,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
30;276996565;276996565;OWEB-23774-276996565;;5;GEN;;732681866;0;;;;;26C;FURTO - A TASSA ZERO;0;;0,00;0,00;0,00;0,00;23000,0;0,00;0,00;;;;;R;T;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;N;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
